insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (1, 'Aubert Chanter', 716936625, '1989-12-19', 'Biyang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21964, 'Jinny Stollenhof', 125143067, '1985-08-24', 'Porto Alegre');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21965, 'Emile Sichardt', 466821481, '1979-08-17', 'Dengzishan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21966, 'Gilberto Pierro', 361061337, '1995-01-08', 'Mar del Plata');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21967, 'Mile Ible', 572096270, '1945-03-15', 'Tujing');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21968, 'Grannie Usborn', 779513950, '1960-12-06', 'Smederevo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21969, 'Kiah Pactat', 981697748, '2004-04-19', 'Koszarawa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21970, 'Madalyn Kondrat', 334740891, '1945-01-13', 'Olovyannaya');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21971, 'Arden Brownhall', 294743802, '1958-07-02', 'Jīroft');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21972, 'Nana Gaynesford', 389446006, '1946-10-25', 'Kertasari');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21973, 'Augustus Bea', 487657301, '1954-07-28', 'Rychvald');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21974, 'Paten Willan', 879869113, '1940-02-20', 'Longkou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21975, 'Max Robart', 594374328, '1950-07-29', 'Puerto Nariño');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21976, 'Arie Sive', 911752350, '2001-06-24', 'San Isidro');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21977, 'Orella Collingworth', 492789101, '1962-04-05', 'Payao');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21978, 'Boonie McIndrew', 802240169, '1967-02-15', 'Matai');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21979, 'Zacharie Kornilyev', 882054674, '1987-04-13', 'Växjö');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21980, 'Elliott Buddle', 796595863, '1999-03-20', 'Dasht-e Archī');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21981, 'Jen Hesbrook', 226328977, '1937-05-30', 'Själevad');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21982, 'Baudoin Irce', 635952383, '1964-07-27', 'Johnson City');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21983, 'Kelila Burkill', 457272294, '2001-03-13', 'Moñitos');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21984, 'Franny Wolfer', 227607130, '1934-11-02', 'Santa Cruz');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21985, 'Palmer Lerego', 351430372, '1985-11-08', 'Huancapi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21986, 'Emma Concannon', 351132967, '1945-08-01', 'Solna');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21987, 'Stephana Trehearne', 245117049, '2001-11-06', 'Dongguan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21988, 'Barbaraanne Varvell', 415788270, '1943-01-10', 'Jovellar');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21989, 'Justine Doohey', 924331309, '1955-04-26', 'Pelileo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21990, 'Giorgia Wozencroft', 678604940, '1949-09-15', 'Setaka');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21991, 'Briny Gibbieson', 324426895, '1993-11-08', 'Ujazd');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21992, 'Bo Jarrett', 741190703, '2004-05-15', 'Zaprudnya');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21993, 'Caressa Jagels', 892685429, '1975-09-14', 'Boston');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21994, 'Abelard Hutchins', 640236410, '1963-11-19', 'Jand');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21995, 'Adelbert Dabnor', 336964143, '1998-03-08', 'Tabinay');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21996, 'Suzie Ballaam', 136855813, '1957-08-14', 'San Enrique');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21997, 'Robbin Unwins', 631897102, '1982-05-11', 'Jingxi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21998, 'Ophelia Dodell', 953786825, '1996-03-01', 'Paris La Défense');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21999, 'Jae Derisly', 839711221, '1939-12-21', 'Rogoza');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22000, 'Ella Bellinger', 969936036, '1989-09-08', 'Dongle');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22001, 'Ertha Calendar', 768889212, '1956-05-05', 'Anahawan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22002, 'Agna Cucinotta', 211109010, '1939-02-27', 'Watthana Nakhon');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22003, 'Nico Haldon', 646101291, '1946-07-23', 'Kanbula');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22004, 'Marna Pittendreigh', 111225831, '1957-12-29', 'Dūkštas');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22005, 'Andrus Phillot', 129990803, '1967-10-15', 'Voiron');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22006, 'Austin Burrow', 250367765, '1936-10-29', 'Curry');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22007, 'Wynny Le Barre', 189398365, '1934-11-15', 'Xiabao');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22008, 'Ricard Klazenga', 686185209, '2004-11-30', 'Nässjö');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22009, 'Perri Clewett', 817055017, '1969-10-30', 'Náousa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22010, 'Wayland Dumphry', 449118010, '2001-07-14', 'Goiânia');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22011, 'Katee Edgerley', 224944662, '1976-03-26', 'Tanglag');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22012, 'Jermayne Lyard', 992000278, '1946-05-05', 'Pamoyanan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22013, 'Dewitt Fenny', 817397954, '1963-06-01', 'Landskrona');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22014, 'Keith Geerdts', 523311280, '1942-10-21', 'Sugihmukti');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22015, 'Hersch Fyfield', 824827825, '1952-09-05', 'Arue');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22016, 'Annalee Veitch', 847928881, '1971-04-23', 'Viškovci');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22017, 'Annemarie Mordecai', 513270816, '1949-05-31', 'Xiwang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22018, 'Inessa Fearneley', 142246971, '1978-07-01', 'Dodola');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22019, 'Bobbee Kelinge', 775128119, '1967-02-19', 'Datuan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22020, 'Sutherland Sickamore', 465518678, '1952-09-23', 'Bogor');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22021, 'Ysabel Curtin', 956644215, '1991-06-29', 'Voloshka');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22022, 'Cammy Deverale', 192626254, '2005-03-08', 'Kīevka');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22023, 'Leif Midgley', 668506378, '1949-02-10', 'Ngã Bảy');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22024, 'Frederico Corbitt', 470725978, '1979-05-15', 'Spas-Zaulok');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22025, 'Susann Huntar', 818318890, '1968-05-26', 'Songbai');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22026, 'Hermie Franek', 742469039, '1992-10-08', 'Lümeng');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22027, 'Cayla Tawn', 262028555, '1997-02-03', 'Ribeiro');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22028, 'Stanford MacPike', 422181633, '1997-02-07', 'Balingoan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22029, 'Cordy Kernell', 983925768, '1991-07-24', 'Norrköping');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22030, 'Dewain Guilaem', 338536138, '2000-06-20', 'Miaoyu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22031, 'Keslie Allmark', 486973107, '2002-08-07', 'Los Angeles');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22032, 'Maressa Greenig', 658045470, '1969-02-05', 'Voznesenskoye');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22033, 'Lillis Pittman', 823052052, '1968-12-29', 'Zhaigang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22034, 'Taffy Barrowcliffe', 225164661, '1995-01-02', 'Srebrenica');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22035, 'Briana Coulman', 560315256, '1968-10-18', 'Lidingö');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22036, 'Tandie Riply', 359734910, '1998-06-05', 'Birmingham');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22037, 'Darwin McTurk', 882449947, '1938-10-11', 'Dzhankoy');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22038, 'Erwin Saull', 391427507, '2001-06-07', 'Pravdinsk');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22039, 'Isidoro Landes', 523976150, '1975-06-14', 'Maoya');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22040, 'Nani Dawdary', 304014657, '2005-12-11', 'Jalingo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22041, 'Iolanthe Badsworth', 121737290, '1944-01-20', 'Gumi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22042, 'Kathrine Tenny', 911747105, '2004-03-14', 'Topola');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22043, 'Steffie Dallewater', 737415766, '1954-01-29', 'Shengtang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22044, 'Alvina Crathorne', 917800163, '1996-11-23', 'Pepayan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22045, 'Phillida Minichillo', 702230731, '1952-04-30', 'Danirai');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22046, 'Brigitte Ternault', 759768696, '1965-10-07', 'Sil-li');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22047, 'Jenine Baillie', 523419086, '1996-04-11', 'Kanália');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22048, 'Spence Roderigo', 377357334, '1985-03-11', 'Catamayo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22049, 'Ruthy Olivera', 385310420, '1983-12-03', 'Buurhakaba');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22050, 'Faye Gryglewski', 419002191, '1965-08-10', 'Sariwŏn');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22051, 'Egan Gaul', 871729733, '1942-03-03', 'Santa Marta');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22052, 'Ailis Ricker', 261264926, '1973-04-30', 'Banjar Susut Kaja');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22053, 'Merissa Axon', 539598149, '1952-01-16', 'Songkan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22054, 'Maribelle Yuryatin', 765937014, '1994-04-13', 'Sukadana');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22055, 'Arlinda Cracie', 828403984, '1989-12-25', 'Viline');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22056, 'Heinrik Stonbridge', 871551405, '1945-10-07', 'Baishi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22057, 'Freddie Monckton', 132775582, '1965-08-29', 'Campo de la Cruz');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22058, 'Lilian Dumbare', 135620306, '1992-08-28', 'Lau');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22059, 'Winona Keijser', 441447129, '1997-06-16', 'Jeberos');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22060, 'Alma Daysh', 602169466, '1949-09-30', 'El Sombrero');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22061, 'Jenilee Van Dijk', 705574423, '1938-05-06', 'Changgang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22062, 'Gleda Hasker', 987727277, '1994-10-04', 'Bahía Blanca');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22063, 'Bren MacFarlan', 923241283, '2000-09-05', 'Andaray');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22064, 'Cyrill Frissell', 778013258, '1953-05-13', 'Pleven');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22065, 'Morgun Biesty', 697413905, '1943-05-30', 'Parengan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22066, 'Deck Mustill', 823513302, '1984-08-04', 'Alençon');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22067, 'Alix Capponer', 121252290, '1968-04-06', 'Maesan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22068, 'Nickolas Gwilliams', 694515606, '1977-05-07', 'Bayt Yāshūţ');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22069, 'Cos Toseland', 508726521, '1976-07-18', 'Donostia-San Sebastian');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22070, 'Shirlene Reimer', 145844831, '1935-06-14', 'Kharkhorin');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22071, 'Yehudi Reichert', 176514734, '1976-11-18', 'Talshand');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22072, 'Kordula Ruff', 336896826, '1991-09-01', 'Ehen Hudag');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22073, 'Mill Lapwood', 736287692, '1989-05-28', 'Babakankalong');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22074, 'William Gallafant', 852572216, '1992-09-20', 'Xiyuan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22075, 'Scarlet Cartledge', 690053550, '1959-06-26', 'Tsil’na');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22076, 'Haily Cuss', 755532784, '1985-08-25', 'Changnyeong');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22077, 'Simone Fieller', 399995933, '1983-01-23', 'Nu’erbage');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22078, 'Dionis O''Bradden', 318478931, '1975-12-18', 'Rudnik');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22079, 'Sigmund Rist', 345750865, '1979-05-14', 'Cihaladan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22080, 'Ariadne Dearing', 325234639, '1995-11-27', 'Chignayhua');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22081, 'Heidi Ivanishin', 135569605, '1941-11-24', 'Wushan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22082, 'Gan Boote', 953290532, '1959-04-10', 'Pombas');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22083, 'Billye Challes', 220366697, '1969-07-17', 'Lesichevo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22084, 'Jobey Lockless', 796821493, '1944-06-26', 'Ruyigi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22085, 'Katerine Valsler', 304930458, '1938-12-12', 'Sattahip');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22086, 'Cirstoforo Hanley', 334262764, '1987-12-26', 'Bayan Hure');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22087, 'Alvinia Zold', 418905622, '2004-09-17', 'Legaspi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22088, 'Alis Orsman', 347843324, '1964-10-27', 'Klyetsk');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22089, 'Dillie Olfert', 243803153, '1984-03-10', 'Wootton');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (22090, 'Cris Mafham', 341797957, '1964-02-22', 'Dijon');
